customer_id,country,name,email,signup_date
16055,United Kingdom,Customer_16055.0,customer16055.0@example.com,01-01-2020
14149,United Kingdom,Customer_14149.0,customer14149.0@example.com,01-01-2020
17501,United Kingdom,Customer_17501.0,customer17501.0@example.com,01-01-2020
14191,United Kingdom,Customer_14191.0,customer14191.0@example.com,01-01-2020
13282,United Kingdom,Customer_13282.0,customer13282.0@example.com,01-01-2020
15582,United Kingdom,Customer_15582.0,customer15582.0@example.com,01-01-2020
16230,United Kingdom,Customer_16230.0,customer16230.0@example.com,01-01-2020
18146,United Kingdom,Customer_18146.0,customer18146.0@example.com,01-01-2020
15976,United Kingdom,Customer_15976.0,customer15976.0@example.com,01-01-2020
17443,Canada,Customer_17443.0,customer17443.0@example.com,01-01-2020
12886,United Kingdom,Customer_12886.0,customer12886.0@example.com,01-01-2020
17974,United Kingdom,Customer_17974.0,customer17974.0@example.com,01-01-2020
13524,United Kingdom,Customer_13524.0,customer13524.0@example.com,01-01-2020
17955,United Kingdom,Customer_17955.0,customer17955.0@example.com,01-01-2020
15128,United Kingdom,Customer_15128.0,customer15128.0@example.com,01-01-2020
16610,United Kingdom,Customer_16610.0,customer16610.0@example.com,01-01-2020
17394,United Kingdom,Customer_17394.0,customer17394.0@example.com,01-01-2020
14173,United Kingdom,Customer_14173.0,customer14173.0@example.com,01-01-2020
16258,United Kingdom,Customer_16258.0,customer16258.0@example.com,01-01-2020
14948,United Kingdom,Customer_14948.0,customer14948.0@example.com,01-01-2020
17384,United Kingdom,Customer_17384.0,customer17384.0@example.com,01-01-2020
16990,United Kingdom,Customer_16990.0,customer16990.0@example.com,01-01-2020
13762,United Kingdom,Customer_13762.0,customer13762.0@example.com,01-01-2020
12593,France,Customer_12593.0,customer12593.0@example.com,01-01-2020
14340,United Kingdom,Customer_14340.0,customer14340.0@example.com,01-01-2020
17429,United Kingdom,Customer_17429.0,customer17429.0@example.com,01-01-2020
13711,United Kingdom,Customer_13711.0,customer13711.0@example.com,01-01-2020
14515,United Kingdom,Customer_14515.0,customer14515.0@example.com,01-01-2020
16457,United Kingdom,Customer_16457.0,customer16457.0@example.com,01-01-2020
17527,United Kingdom,Customer_17527.0,customer17527.0@example.com,01-01-2020
14199,United Kingdom,Customer_14199.0,customer14199.0@example.com,01-01-2020
13888,United Kingdom,Customer_13888.0,customer13888.0@example.com,01-01-2020
14423,United Kingdom,Customer_14423.0,customer14423.0@example.com,01-01-2020
14697,United Kingdom,Customer_14697.0,customer14697.0@example.com,01-01-2020
17522,United Kingdom,Customer_17522.0,customer17522.0@example.com,01-01-2020
13867,United Kingdom,Customer_13867.0,customer13867.0@example.com,01-01-2020
17624,United Kingdom,Customer_17624.0,customer17624.0@example.com,01-01-2020
14393,United Kingdom,Customer_14393.0,customer14393.0@example.com,01-01-2020
17578,United Kingdom,Customer_17578.0,customer17578.0@example.com,01-01-2020
13450,United Kingdom,Customer_13450.0,customer13450.0@example.com,01-01-2020
17423,United Kingdom,Customer_17423.0,customer17423.0@example.com,01-01-2020
18241,United Kingdom,Customer_18241.0,customer18241.0@example.com,01-01-2020
15668,United Kingdom,Customer_15668.0,customer15668.0@example.com,01-01-2020
16319,United Kingdom,Customer_16319.0,customer16319.0@example.com,01-01-2020
15757,United Kingdom,Customer_15757.0,customer15757.0@example.com,01-01-2020
17174,United Kingdom,Customer_17174.0,customer17174.0@example.com,01-01-2020
13365,United Kingdom,Customer_13365.0,customer13365.0@example.com,01-01-2020
18227,United Kingdom,Customer_18227.0,customer18227.0@example.com,01-01-2020
14145,United Kingdom,Customer_14145.0,customer14145.0@example.com,01-01-2020
18235,United Kingdom,Customer_18235.0,customer18235.0@example.com,01-01-2020
13741,United Kingdom,Customer_13741.0,customer13741.0@example.com,01-01-2020
12394,Belgium,Customer_12394.0,customer12394.0@example.com,01-01-2020
16832,United Kingdom,Customer_16832.0,customer16832.0@example.com,01-01-2020
15258,United Kingdom,Customer_15258.0,customer15258.0@example.com,01-01-2020
15552,United Kingdom,Customer_15552.0,customer15552.0@example.com,01-01-2020
18170,United Kingdom,Customer_18170.0,customer18170.0@example.com,01-01-2020
13723,United Kingdom,Customer_13723.0,customer13723.0@example.com,01-01-2020
14005,United Kingdom,Customer_14005.0,customer14005.0@example.com,01-01-2020
15561,United Kingdom,Customer_15561.0,customer15561.0@example.com,01-01-2020
16121,United Kingdom,Customer_16121.0,customer16121.0@example.com,01-01-2020
18142,United Kingdom,Customer_18142.0,customer18142.0@example.com,01-01-2020
13642,United Kingdom,Customer_13642.0,customer13642.0@example.com,01-01-2020
15117,United Kingdom,Customer_15117.0,customer15117.0@example.com,01-01-2020
13561,United Kingdom,Customer_13561.0,customer13561.0@example.com,01-01-2020
15704,United Kingdom,Customer_15704.0,customer15704.0@example.com,01-01-2020
16007,United Kingdom,Customer_16007.0,customer16007.0@example.com,01-01-2020
16232,United Kingdom,Customer_16232.0,customer16232.0@example.com,01-01-2020
17410,United Kingdom,Customer_17410.0,customer17410.0@example.com,01-01-2020
13835,United Kingdom,Customer_13835.0,customer13835.0@example.com,01-01-2020
13427,United Kingdom,Customer_13427.0,customer13427.0@example.com,01-01-2020
14353,United Kingdom,Customer_14353.0,customer14353.0@example.com,01-01-2020
12700,France,Customer_12700.0,customer12700.0@example.com,01-01-2020
13003,United Kingdom,Customer_13003.0,customer13003.0@example.com,01-01-2020
16756,United Kingdom,Customer_16756.0,customer16756.0@example.com,01-01-2020
13492,Switzerland,Customer_13492.0,customer13492.0@example.com,01-01-2020
16440,United Kingdom,Customer_16440.0,customer16440.0@example.com,01-01-2020
18120,United Kingdom,Customer_18120.0,customer18120.0@example.com,01-01-2020
12355,Bahrain,Customer_12355.0,customer12355.0@example.com,01-01-2020
17723,United Kingdom,Customer_17723.0,customer17723.0@example.com,01-01-2020
14699,United Kingdom,Customer_14699.0,customer14699.0@example.com,01-01-2020
12821,United Kingdom,Customer_12821.0,customer12821.0@example.com,01-01-2020
13055,United Kingdom,Customer_13055.0,customer13055.0@example.com,01-01-2020
13320,United Kingdom,Customer_13320.0,customer13320.0@example.com,01-01-2020
16357,United Kingdom,Customer_16357.0,customer16357.0@example.com,01-01-2020
18242,United Kingdom,Customer_18242.0,customer18242.0@example.com,01-01-2020
15865,United Kingdom,Customer_15865.0,customer15865.0@example.com,01-01-2020
17597,United Kingdom,Customer_17597.0,customer17597.0@example.com,01-01-2020
14397,United Kingdom,Customer_14397.0,customer14397.0@example.com,01-01-2020
13242,United Kingdom,Customer_13242.0,customer13242.0@example.com,01-01-2020
12684,France,Customer_12684.0,customer12684.0@example.com,01-01-2020
14288,United Kingdom,Customer_14288.0,customer14288.0@example.com,01-01-2020
15063,United Kingdom,Customer_15063.0,customer15063.0@example.com,01-01-2020
12592,Germany,Customer_12592.0,customer12592.0@example.com,01-01-2020
14591,United Kingdom,Customer_14591.0,customer14591.0@example.com,01-01-2020
13990,United Kingdom,Customer_13990.0,customer13990.0@example.com,01-01-2020
12749,United Kingdom,Customer_12749.0,customer12749.0@example.com,01-01-2020
16320,Unspecified,Customer_16320.0,customer16320.0@example.com,01-01-2020
14691,United Kingdom,Customer_14691.0,customer14691.0@example.com,01-01-2020
16229,United Kingdom,Customer_16229.0,customer16229.0@example.com,01-01-2020
14920,United Kingdom,Customer_14920.0,customer14920.0@example.com,01-01-2020
17489,United Kingdom,Customer_17489.0,customer17489.0@example.com,01-01-2020
13404,United Kingdom,Customer_13404.0,customer13404.0@example.com,01-01-2020
15729,United Kingdom,Customer_15729.0,customer15729.0@example.com,01-01-2020
16644,United Kingdom,Customer_16644.0,customer16644.0@example.com,01-01-2020
14731,United Kingdom,Customer_14731.0,customer14731.0@example.com,01-01-2020
14277,France,Customer_14277.0,customer14277.0@example.com,01-01-2020
15187,United Kingdom,Customer_15187.0,customer15187.0@example.com,01-01-2020
13052,United Kingdom,Customer_13052.0,customer13052.0@example.com,01-01-2020
18133,United Kingdom,Customer_18133.0,customer18133.0@example.com,01-01-2020
17664,United Kingdom,Customer_17664.0,customer17664.0@example.com,01-01-2020
14649,United Kingdom,Customer_14649.0,customer14649.0@example.com,01-01-2020
13235,United Kingdom,Customer_13235.0,customer13235.0@example.com,01-01-2020
14883,United Kingdom,Customer_14883.0,customer14883.0@example.com,01-01-2020
12976,United Kingdom,Customer_12976.0,customer12976.0@example.com,01-01-2020
14681,United Kingdom,Customer_14681.0,customer14681.0@example.com,01-01-2020
14421,United Kingdom,Customer_14421.0,customer14421.0@example.com,01-01-2020
16116,United Kingdom,Customer_16116.0,customer16116.0@example.com,01-01-2020
14988,United Kingdom,Customer_14988.0,customer14988.0@example.com,01-01-2020
15489,United Kingdom,Customer_15489.0,customer15489.0@example.com,01-01-2020
14364,United Kingdom,Customer_14364.0,customer14364.0@example.com,01-01-2020
16006,United Kingdom,Customer_16006.0,customer16006.0@example.com,01-01-2020
16184,United Kingdom,Customer_16184.0,customer16184.0@example.com,01-01-2020
17932,United Kingdom,Customer_17932.0,customer17932.0@example.com,01-01-2020
18221,United Kingdom,Customer_18221.0,customer18221.0@example.com,01-01-2020
12590,Germany,Customer_12590.0,customer12590.0@example.com,01-01-2020
14853,United Kingdom,Customer_14853.0,customer14853.0@example.com,01-01-2020
17658,United Kingdom,Customer_17658.0,customer17658.0@example.com,01-01-2020
17764,United Kingdom,Customer_17764.0,customer17764.0@example.com,01-01-2020
14651,United Kingdom,Customer_14651.0,customer14651.0@example.com,01-01-2020
14000,United Kingdom,Customer_14000.0,customer14000.0@example.com,01-01-2020
13601,United Kingdom,Customer_13601.0,customer13601.0@example.com,01-01-2020
12757,Portugal,Customer_12757.0,customer12757.0@example.com,01-01-2020
17970,United Kingdom,Customer_17970.0,customer17970.0@example.com,01-01-2020
12770,Japan,Customer_12770.0,customer12770.0@example.com,01-01-2020
15826,United Kingdom,Customer_15826.0,customer15826.0@example.com,01-01-2020
15907,United Kingdom,Customer_15907.0,customer15907.0@example.com,01-01-2020
12695,France,Customer_12695.0,customer12695.0@example.com,01-01-2020
14342,United Kingdom,Customer_14342.0,customer14342.0@example.com,01-01-2020
14873,United Kingdom,Customer_14873.0,customer14873.0@example.com,01-01-2020
14689,United Kingdom,Customer_14689.0,customer14689.0@example.com,01-01-2020
15440,United Kingdom,Customer_15440.0,customer15440.0@example.com,01-01-2020
16076,United Kingdom,Customer_16076.0,customer16076.0@example.com,01-01-2020
15333,United Kingdom,Customer_15333.0,customer15333.0@example.com,01-01-2020
16283,United Kingdom,Customer_16283.0,customer16283.0@example.com,01-01-2020
17263,United Kingdom,Customer_17263.0,customer17263.0@example.com,01-01-2020
16877,United Kingdom,Customer_16877.0,customer16877.0@example.com,01-01-2020
12674,France,Customer_12674.0,customer12674.0@example.com,01-01-2020
16642,United Kingdom,Customer_16642.0,customer16642.0@example.com,01-01-2020
12871,United Kingdom,Customer_12871.0,customer12871.0@example.com,01-01-2020
14038,United Kingdom,Customer_14038.0,customer14038.0@example.com,01-01-2020
14489,United Kingdom,Customer_14489.0,customer14489.0@example.com,01-01-2020
14888,United Kingdom,Customer_14888.0,customer14888.0@example.com,01-01-2020
17190,United Kingdom,Customer_17190.0,customer17190.0@example.com,01-01-2020
13456,United Kingdom,Customer_13456.0,customer13456.0@example.com,01-01-2020
17898,United Kingdom,Customer_17898.0,customer17898.0@example.com,01-01-2020
13976,United Kingdom,Customer_13976.0,customer13976.0@example.com,01-01-2020
16139,United Kingdom,Customer_16139.0,customer16139.0@example.com,01-01-2020
15730,United Kingdom,Customer_15730.0,customer15730.0@example.com,01-01-2020
16266,United Kingdom,Customer_16266.0,customer16266.0@example.com,01-01-2020
15123,United Kingdom,Customer_15123.0,customer15123.0@example.com,01-01-2020
17505,United Kingdom,Customer_17505.0,customer17505.0@example.com,01-01-2020
12690,France,Customer_12690.0,customer12690.0@example.com,01-01-2020
16446,United Kingdom,Customer_16446.0,customer16446.0@example.com,01-01-2020
17556,United Kingdom,Customer_17556.0,customer17556.0@example.com,01-01-2020
14583,United Kingdom,Customer_14583.0,customer14583.0@example.com,01-01-2020
16818,United Kingdom,Customer_16818.0,customer16818.0@example.com,01-01-2020
13572,United Kingdom,Customer_13572.0,customer13572.0@example.com,01-01-2020
14009,United Kingdom,Customer_14009.0,customer14009.0@example.com,01-01-2020
13258,United Kingdom,Customer_13258.0,customer13258.0@example.com,01-01-2020
14463,United Kingdom,Customer_14463.0,customer14463.0@example.com,01-01-2020
13192,United Kingdom,Customer_13192.0,customer13192.0@example.com,01-01-2020
16987,United Kingdom,Customer_16987.0,customer16987.0@example.com,01-01-2020
13417,United Kingdom,Customer_13417.0,customer13417.0@example.com,01-01-2020
17047,United Kingdom,Customer_17047.0,customer17047.0@example.com,01-01-2020
15116,United Kingdom,Customer_15116.0,customer15116.0@example.com,01-01-2020
17469,United Kingdom,Customer_17469.0,customer17469.0@example.com,01-01-2020
16647,United Kingdom,Customer_16647.0,customer16647.0@example.com,01-01-2020
15630,United Kingdom,Customer_15630.0,customer15630.0@example.com,01-01-2020
17245,United Kingdom,Customer_17245.0,customer17245.0@example.com,01-01-2020
16008,United Kingdom,Customer_16008.0,customer16008.0@example.com,01-01-2020
17871,United Kingdom,Customer_17871.0,customer17871.0@example.com,01-01-2020
13529,United Kingdom,Customer_13529.0,customer13529.0@example.com,01-01-2020
12620,France,Customer_12620.0,customer12620.0@example.com,01-01-2020
15599,United Kingdom,Customer_15599.0,customer15599.0@example.com,01-01-2020
16813,United Kingdom,Customer_16813.0,customer16813.0@example.com,01-01-2020
18528,Unspecified,Customer_nan,customernan@example.com,01-01-2020
14859,United Kingdom,Customer_14859.0,customer14859.0@example.com,01-01-2020
16463,United Kingdom,Customer_16463.0,customer16463.0@example.com,01-01-2020
15791,United Kingdom,Customer_15791.0,customer15791.0@example.com,01-01-2020
13658,United Kingdom,Customer_13658.0,customer13658.0@example.com,01-01-2020
13887,United Kingdom,Customer_13887.0,customer13887.0@example.com,01-01-2020
12353,Bahrain,Customer_12353.0,customer12353.0@example.com,01-01-2020
14551,United Kingdom,Customer_14551.0,customer14551.0@example.com,01-01-2020
17166,United Kingdom,Customer_17166.0,customer17166.0@example.com,01-01-2020
17926,United Kingdom,Customer_17926.0,customer17926.0@example.com,01-01-2020
13391,United Kingdom,Customer_13391.0,customer13391.0@example.com,01-01-2020
17455,United Kingdom,Customer_17455.0,customer17455.0@example.com,01-01-2020
13308,United Kingdom,Customer_13308.0,customer13308.0@example.com,01-01-2020
13856,United Kingdom,Customer_13856.0,customer13856.0@example.com,01-01-2020
13243,United Kingdom,Customer_13243.0,customer13243.0@example.com,01-01-2020
15095,United Kingdom,Customer_15095.0,customer15095.0@example.com,01-01-2020
18048,United Kingdom,Customer_18048.0,customer18048.0@example.com,01-01-2020
18287,United Kingdom,Customer_18287.0,customer18287.0@example.com,01-01-2020
18150,United Kingdom,Customer_18150.0,customer18150.0@example.com,01-01-2020
16690,United Kingdom,Customer_16690.0,customer16690.0@example.com,01-01-2020
13555,United Kingdom,Customer_13555.0,customer13555.0@example.com,01-01-2020
16038,United Kingdom,Customer_16038.0,customer16038.0@example.com,01-01-2020
13972,United Kingdom,Customer_13972.0,customer13972.0@example.com,01-01-2020
13227,United Kingdom,Customer_13227.0,customer13227.0@example.com,01-01-2020
13657,United Kingdom,Customer_13657.0,customer13657.0@example.com,01-01-2020
17176,United Kingdom,Customer_17176.0,customer17176.0@example.com,01-01-2020
14837,United Kingdom,Customer_14837.0,customer14837.0@example.com,01-01-2020
14682,United Kingdom,Customer_14682.0,customer14682.0@example.com,01-01-2020
14921,United Kingdom,Customer_14921.0,customer14921.0@example.com,01-01-2020
16341,United Kingdom,Customer_16341.0,customer16341.0@example.com,01-01-2020
14647,United Kingdom,Customer_14647.0,customer14647.0@example.com,01-01-2020
12710,Germany,Customer_12710.0,customer12710.0@example.com,01-01-2020
15292,United Kingdom,Customer_15292.0,customer15292.0@example.com,01-01-2020
15705,United Kingdom,Customer_15705.0,customer15705.0@example.com,01-01-2020
13339,United Kingdom,Customer_13339.0,customer13339.0@example.com,01-01-2020
13885,United Kingdom,Customer_13885.0,customer13885.0@example.com,01-01-2020
12360,Austria,Customer_12360.0,customer12360.0@example.com,01-01-2020
13546,United Kingdom,Customer_13546.0,customer13546.0@example.com,01-01-2020
17715,United Kingdom,Customer_17715.0,customer17715.0@example.com,01-01-2020
18160,United Kingdom,Customer_18160.0,customer18160.0@example.com,01-01-2020
15434,United Kingdom,Customer_15434.0,customer15434.0@example.com,01-01-2020
15734,United Kingdom,Customer_15734.0,customer15734.0@example.com,01-01-2020
13737,United Kingdom,Customer_13737.0,customer13737.0@example.com,01-01-2020
13213,United Kingdom,Customer_13213.0,customer13213.0@example.com,01-01-2020
18018,United Kingdom,Customer_18018.0,customer18018.0@example.com,01-01-2020
15314,United Kingdom,Customer_15314.0,customer15314.0@example.com,01-01-2020
17521,United Kingdom,Customer_17521.0,customer17521.0@example.com,01-01-2020
15042,United Kingdom,Customer_15042.0,customer15042.0@example.com,01-01-2020
12863,United Kingdom,Customer_12863.0,customer12863.0@example.com,01-01-2020
16091,United Kingdom,Customer_16091.0,customer16091.0@example.com,01-01-2020
15804,United Kingdom,Customer_15804.0,customer15804.0@example.com,01-01-2020
14593,United Kingdom,Customer_14593.0,customer14593.0@example.com,01-01-2020
14287,United Kingdom,Customer_14287.0,customer14287.0@example.com,01-01-2020
16763,United Kingdom,Customer_16763.0,customer16763.0@example.com,01-01-2020
14705,United Kingdom,Customer_14705.0,customer14705.0@example.com,01-01-2020
12562,France,Customer_12562.0,customer12562.0@example.com,01-01-2020
12815,Poland,Customer_12815.0,customer12815.0@example.com,01-01-2020
14522,United Kingdom,Customer_14522.0,customer14522.0@example.com,01-01-2020
16448,United Kingdom,Customer_16448.0,customer16448.0@example.com,01-01-2020
14584,United Kingdom,Customer_14584.0,customer14584.0@example.com,01-01-2020
12974,United Kingdom,Customer_12974.0,customer12974.0@example.com,01-01-2020
12987,United Kingdom,Customer_12987.0,customer12987.0@example.com,01-01-2020
14816,United Kingdom,Customer_14816.0,customer14816.0@example.com,01-01-2020
15852,United Kingdom,Customer_15852.0,customer15852.0@example.com,01-01-2020
16624,United Kingdom,Customer_16624.0,customer16624.0@example.com,01-01-2020
12493,France,Customer_12493.0,customer12493.0@example.com,01-01-2020
18232,United Kingdom,Customer_18232.0,customer18232.0@example.com,01-01-2020
18073,United Kingdom,Customer_18073.0,customer18073.0@example.com,01-01-2020
16369,United Kingdom,Customer_16369.0,customer16369.0@example.com,01-01-2020
14280,United Kingdom,Customer_14280.0,customer14280.0@example.com,01-01-2020
13135,United Kingdom,Customer_13135.0,customer13135.0@example.com,01-01-2020
17345,United Kingdom,Customer_17345.0,customer17345.0@example.com,01-01-2020
16275,United Kingdom,Customer_16275.0,customer16275.0@example.com,01-01-2020
14338,United Kingdom,Customer_14338.0,customer14338.0@example.com,01-01-2020
15402,United Kingdom,Customer_15402.0,customer15402.0@example.com,01-01-2020
12876,Belgium,Customer_12876.0,customer12876.0@example.com,01-01-2020
16323,United Kingdom,Customer_16323.0,customer16323.0@example.com,01-01-2020
12426,Germany,Customer_12426.0,customer12426.0@example.com,01-01-2020
14451,United Kingdom,Customer_14451.0,customer14451.0@example.com,01-01-2020
14823,United Kingdom,Customer_14823.0,customer14823.0@example.com,01-01-2020
15897,United Kingdom,Customer_15897.0,customer15897.0@example.com,01-01-2020
17051,United Kingdom,Customer_17051.0,customer17051.0@example.com,01-01-2020
15925,United Kingdom,Customer_15925.0,customer15925.0@example.com,01-01-2020
12787,Netherlands,Customer_12787.0,customer12787.0@example.com,01-01-2020
15863,United Kingdom,Customer_15863.0,customer15863.0@example.com,01-01-2020
16483,United Kingdom,Customer_16483.0,customer16483.0@example.com,01-01-2020
13398,United Kingdom,Customer_13398.0,customer13398.0@example.com,01-01-2020
13070,United Kingdom,Customer_13070.0,customer13070.0@example.com,01-01-2020
14819,United Kingdom,Customer_14819.0,customer14819.0@example.com,01-01-2020
12790,Netherlands,Customer_12790.0,customer12790.0@example.com,01-01-2020
15163,United Kingdom,Customer_15163.0,customer15163.0@example.com,01-01-2020
18204,United Kingdom,Customer_18204.0,customer18204.0@example.com,01-01-2020
15124,United Kingdom,Customer_15124.0,customer15124.0@example.com,01-01-2020
12473,Germany,Customer_12473.0,customer12473.0@example.com,01-01-2020
16969,United Kingdom,Customer_16969.0,customer16969.0@example.com,01-01-2020
14597,United Kingdom,Customer_14597.0,customer14597.0@example.com,01-01-2020
13917,United Kingdom,Customer_13917.0,customer13917.0@example.com,01-01-2020
13062,United Kingdom,Customer_13062.0,customer13062.0@example.com,01-01-2020
16484,United Kingdom,Customer_16484.0,customer16484.0@example.com,01-01-2020
15184,United Kingdom,Customer_15184.0,customer15184.0@example.com,01-01-2020
18135,United Kingdom,Customer_18135.0,customer18135.0@example.com,01-01-2020
14453,United Kingdom,Customer_14453.0,customer14453.0@example.com,01-01-2020
17900,United Kingdom,Customer_17900.0,customer17900.0@example.com,01-01-2020
13437,United Kingdom,Customer_13437.0,customer13437.0@example.com,01-01-2020
12517,Germany,Customer_12517.0,customer12517.0@example.com,01-01-2020
16529,United Kingdom,Customer_16529.0,customer16529.0@example.com,01-01-2020
17531,United Kingdom,Customer_17531.0,customer17531.0@example.com,01-01-2020
16239,United Kingdom,Customer_16239.0,customer16239.0@example.com,01-01-2020
14500,United Kingdom,Customer_14500.0,customer14500.0@example.com,01-01-2020
12455,Spain,Customer_12455.0,customer12455.0@example.com,01-01-2020
16117,United Kingdom,Customer_16117.0,customer16117.0@example.com,01-01-2020
13248,United Kingdom,Customer_13248.0,customer13248.0@example.com,01-01-2020
16967,United Kingdom,Customer_16967.0,customer16967.0@example.com,01-01-2020
15405,United Kingdom,Customer_15405.0,customer15405.0@example.com,01-01-2020
16659,United Kingdom,Customer_16659.0,customer16659.0@example.com,01-01-2020
16880,United Kingdom,Customer_16880.0,customer16880.0@example.com,01-01-2020
13435,United Kingdom,Customer_13435.0,customer13435.0@example.com,01-01-2020
13131,United Kingdom,Customer_13131.0,customer13131.0@example.com,01-01-2020
14891,United Kingdom,Customer_14891.0,customer14891.0@example.com,01-01-2020
16682,United Kingdom,Customer_16682.0,customer16682.0@example.com,01-01-2020
15453,United Kingdom,Customer_15453.0,customer15453.0@example.com,01-01-2020
16963,United Kingdom,Customer_16963.0,customer16963.0@example.com,01-01-2020
13682,United Kingdom,Customer_13682.0,customer13682.0@example.com,01-01-2020
15152,United Kingdom,Customer_15152.0,customer15152.0@example.com,01-01-2020
15462,United Kingdom,Customer_15462.0,customer15462.0@example.com,01-01-2020
12449,Belgium,Customer_12449.0,customer12449.0@example.com,01-01-2020
15349,United Kingdom,Customer_15349.0,customer15349.0@example.com,01-01-2020
16849,United Kingdom,Customer_16849.0,customer16849.0@example.com,01-01-2020
12802,Netherlands,Customer_12802.0,customer12802.0@example.com,01-01-2020
15073,United Kingdom,Customer_15073.0,customer15073.0@example.com,01-01-2020
16298,United Kingdom,Customer_16298.0,customer16298.0@example.com,01-01-2020
12535,France,Customer_12535.0,customer12535.0@example.com,01-01-2020
18248,United Kingdom,Customer_18248.0,customer18248.0@example.com,01-01-2020
15386,United Kingdom,Customer_15386.0,customer15386.0@example.com,01-01-2020
17252,United Kingdom,Customer_17252.0,customer17252.0@example.com,01-01-2020
14542,United Kingdom,Customer_14542.0,customer14542.0@example.com,01-01-2020
16825,United Kingdom,Customer_16825.0,customer16825.0@example.com,01-01-2020
12380,Belgium,Customer_12380.0,customer12380.0@example.com,01-01-2020
18072,United Kingdom,Customer_18072.0,customer18072.0@example.com,01-01-2020
13643,United Kingdom,Customer_13643.0,customer13643.0@example.com,01-01-2020
15969,United Kingdom,Customer_15969.0,customer15969.0@example.com,01-01-2020
13283,United Kingdom,Customer_13283.0,customer13283.0@example.com,01-01-2020
17015,United Kingdom,Customer_17015.0,customer17015.0@example.com,01-01-2020
14375,United Kingdom,Customer_14375.0,customer14375.0@example.com,01-01-2020
17124,United Kingdom,Customer_17124.0,customer17124.0@example.com,01-01-2020
17987,United Kingdom,Customer_17987.0,customer17987.0@example.com,01-01-2020
13395,United Kingdom,Customer_13395.0,customer13395.0@example.com,01-01-2020
17828,Malta,Customer_17828.0,customer17828.0@example.com,01-01-2020
15743,United Kingdom,Customer_15743.0,customer15743.0@example.com,01-01-2020
17414,United Kingdom,Customer_17414.0,customer17414.0@example.com,01-01-2020
14622,United Kingdom,Customer_14622.0,customer14622.0@example.com,01-01-2020
15609,United Kingdom,Customer_15609.0,customer15609.0@example.com,01-01-2020
14561,United Kingdom,Customer_14561.0,customer14561.0@example.com,01-01-2020
16872,United Kingdom,Customer_16872.0,customer16872.0@example.com,01-01-2020
16358,United Kingdom,Customer_16358.0,customer16358.0@example.com,01-01-2020
15238,United Kingdom,Customer_15238.0,customer15238.0@example.com,01-01-2020
13466,United Kingdom,Customer_13466.0,customer13466.0@example.com,01-01-2020
17360,United Kingdom,Customer_17360.0,customer17360.0@example.com,01-01-2020
13510,United Kingdom,Customer_13510.0,customer13510.0@example.com,01-01-2020
12406,Denmark,Customer_12406.0,customer12406.0@example.com,01-01-2020
14241,United Kingdom,Customer_14241.0,customer14241.0@example.com,01-01-2020
14132,United Kingdom,Customer_14132.0,customer14132.0@example.com,01-01-2020
14963,United Kingdom,Customer_14963.0,customer14963.0@example.com,01-01-2020
17169,United Kingdom,Customer_17169.0,customer17169.0@example.com,01-01-2020
15252,United Kingdom,Customer_15252.0,customer15252.0@example.com,01-01-2020
17731,United Kingdom,Customer_17731.0,customer17731.0@example.com,01-01-2020
16113,United Kingdom,Customer_16113.0,customer16113.0@example.com,01-01-2020
12694,France,Customer_12694.0,customer12694.0@example.com,01-01-2020
16107,United Kingdom,Customer_16107.0,customer16107.0@example.com,01-01-2020
17483,United Kingdom,Customer_17483.0,customer17483.0@example.com,01-01-2020
15679,United Kingdom,Customer_15679.0,customer15679.0@example.com,01-01-2020
13686,United Kingdom,Customer_13686.0,customer13686.0@example.com,01-01-2020
16581,United Kingdom,Customer_16581.0,customer16581.0@example.com,01-01-2020
15267,United Kingdom,Customer_15267.0,customer15267.0@example.com,01-01-2020
17234,United Kingdom,Customer_17234.0,customer17234.0@example.com,01-01-2020
17797,United Kingdom,Customer_17797.0,customer17797.0@example.com,01-01-2020
16614,United Kingdom,Customer_16614.0,customer16614.0@example.com,01-01-2020
12409,Switzerland,Customer_12409.0,customer12409.0@example.com,01-01-2020
15411,United Kingdom,Customer_15411.0,customer15411.0@example.com,01-01-2020
14178,United Kingdom,Customer_14178.0,customer14178.0@example.com,01-01-2020
15098,United Kingdom,Customer_15098.0,customer15098.0@example.com,01-01-2020
18281,United Kingdom,Customer_18281.0,customer18281.0@example.com,01-01-2020
14984,United Kingdom,Customer_14984.0,customer14984.0@example.com,01-01-2020
12516,Germany,Customer_12516.0,customer12516.0@example.com,01-01-2020
17265,United Kingdom,Customer_17265.0,customer17265.0@example.com,01-01-2020
13617,United Kingdom,Customer_13617.0,customer13617.0@example.com,01-01-2020
17242,United Kingdom,Customer_17242.0,customer17242.0@example.com,01-01-2020
17289,United Kingdom,Customer_17289.0,customer17289.0@example.com,01-01-2020
16018,United Kingdom,Customer_16018.0,customer16018.0@example.com,01-01-2020
14704,United Kingdom,Customer_14704.0,customer14704.0@example.com,01-01-2020
16794,United Kingdom,Customer_16794.0,customer16794.0@example.com,01-01-2020
13761,United Kingdom,Customer_13761.0,customer13761.0@example.com,01-01-2020
13517,United Kingdom,Customer_13517.0,customer13517.0@example.com,01-01-2020
13936,United Kingdom,Customer_13936.0,customer13936.0@example.com,01-01-2020
16342,United Kingdom,Customer_16342.0,customer16342.0@example.com,01-01-2020
14177,United Kingdom,Customer_14177.0,customer14177.0@example.com,01-01-2020
